AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4221.667,4213.205,4235.385,4262.179,4409.103,4376.154,4326.282,4191.923,4193.333,4263.718,4336.154,4276.667,4364.615,4348.462,16
4232.051,4241.795,4246.667,4276.282,4406.667,4372.821,4332.692,4234.872,4240.0,4278.077,4330.128,4280.385,4371.282,4352.308,16
4217.692,4238.205,4243.846,4273.59,4403.59,4377.564,4339.231,4174.359,4183.718,4301.795,4327.051,4267.179,4368.846,4350.0,16
4225.0,4238.462,4245.385,4282.564,4407.179,4375.641,4330.385,3990.128,3991.795,4315.128,4330.513,4255.385,4355.256,4355.897,16
4220.0,4237.051,4237.179,4270.0,4408.077,4383.205,4337.436,3954.744,3958.205,4320.385,4326.41,4248.718,4347.308,4343.59,16
4237.949,4263.333,4238.205,4275.128,4403.462,4374.359,4338.718,4023.462,4018.462,4337.564,4323.333,4246.538,4351.795,4338.077,16
4227.179,4216.538,4229.744,4273.205,4402.949,4369.744,4339.487,3989.103,3991.282,4340.897,4316.282,4236.795,4347.051,4329.359,16
4233.974,4208.59,4233.59,4273.205,4403.846,4362.308,4323.846,3989.103,3997.564,4332.692,4324.103,4248.59,4351.41,4340.513,16
4219.487,4205.641,4228.205,4267.821,4403.974,4366.795,4320.513,4040.769,4001.41,4326.154,4329.231,4246.538,4336.538,4335.0,16
4222.051,4219.615,4231.923,4275.641,4402.692,4362.949,4320.385,4033.333,3968.718,4324.231,4328.333,4237.564,4343.333,4341.667,16
4225.256,4221.154,4235.769,4274.872,4401.795,4360.641,4315.513,4156.795,4142.308,4318.205,4334.744,4259.103,4350.0,4342.308,16
4228.59,4234.744,4242.179,4275.769,4402.179,4361.154,4311.282,4252.179,4263.462,4314.744,4342.436,4278.205,4354.231,4340.641,16
4227.692,4235.385,4240.513,4267.436,4407.179,4370.641,4321.154,4218.077,4214.872,4293.718,4337.564,4269.487,4354.103,4346.282,16
4226.026,4236.154,4236.026,4259.103,4405.0,4369.744,4317.949,4191.538,4195.256,4278.462,4339.872,4273.205,4361.795,4351.667,16
4228.077,4230.256,4243.59,4264.359,4403.462,4367.308,4312.821,4244.103,4233.846,4275.0,4345.769,4287.051,4365.128,4352.821,16
4218.974,4199.872,4240.0,4258.974,4405.897,4374.231,4318.846,4179.103,4193.333,4269.359,4339.615,4279.744,4370.0,4351.026,16
4225.897,4195.769,4241.538,4272.821,4403.59,4373.077,4323.462,4150.385,4246.538,4287.308,4333.718,4275.256,4372.564,4351.41,16
4207.179,4211.154,4233.59,4276.026,4402.564,4378.718,4333.205,4102.564,4173.59,4302.308,4330.385,4263.333,4364.487,4342.821,16
4218.333,4240.0,4242.821,4281.41,4407.692,4377.821,4328.077,4000.769,3982.564,4312.564,4332.564,4263.462,4353.462,4352.821,16
4220.0,4235.256,4237.308,4268.846,4406.538,4385.769,4332.821,3974.231,3960.513,4313.718,4328.333,4251.154,4350.128,4340.769,16
4234.615,4268.974,4236.795,4282.051,4400.0,4378.462,4332.564,4003.846,4021.282,4329.872,4324.744,4238.846,4351.538,4334.872,16
4221.154,4253.974,4226.282,4277.821,4403.333,4376.282,4332.564,3991.41,3989.615,4337.564,4313.462,4233.077,4342.821,4328.846,16
4235.769,4242.308,4230.641,4275.769,4405.897,4370.0,4317.436,4006.795,3999.872,4334.359,4317.179,4247.179,4347.564,4338.462,16
4229.615,4210.385,4228.718,4270.256,4403.462,4373.462,4318.846,3993.718,3996.923,4329.872,4320.513,4240.641,4343.205,4335.0,16
4234.744,4215.513,4235.128,4274.231,4402.949,4370.513,4319.359,3975.256,3974.231,4329.359,4324.359,4240.256,4349.487,4345.769,16
4226.538,4204.487,4235.128,4268.846,4404.231,4370.641,4316.154,4156.923,4155.385,4325.513,4335.0,4262.051,4348.462,4346.667,16
4231.538,4211.154,4242.308,4274.872,4402.692,4366.795,4309.487,4274.487,4263.718,4316.923,4343.718,4274.487,4357.179,4348.077,16
4229.615,4210.385,4242.949,4269.872,4404.872,4372.949,4308.974,4205.897,4210.385,4287.179,4341.282,4270.0,4363.462,4349.103,16
4227.436,4221.41,4237.051,4263.077,4406.667,4372.692,4306.538,4183.718,4198.462,4272.051,4346.41,4277.308,4369.615,4350.897,16
4225.256,4239.359,4235.897,4264.359,4410.513,4376.795,4316.538,4266.41,4232.564,4271.282,4346.667,4284.744,4364.359,4351.282,16
4215.256,4237.436,4235.641,4261.154,4409.872,4380.0,4323.333,4150.769,4191.41,4271.538,4333.462,4273.718,4370.897,4349.744,16
4226.923,4228.205,4245.897,4272.692,4402.821,4378.205,4319.615,4055.0,4246.667,4289.872,4327.949,4273.077,4375.256,4355.641,16
4218.205,4222.179,4237.949,4272.051,4405.128,4389.872,4326.41,4036.667,4159.615,4298.59,4323.462,4257.308,4367.821,4355.641,16
4218.846,4232.692,4237.564,4277.692,4411.154,4388.974,4325.128,4011.538,3975.641,4312.436,4319.872,4245.641,4359.487,4354.744,16
4207.436,4214.487,4229.872,4266.538,4403.077,4385.385,4326.026,3982.436,3965.0,4321.154,4318.846,4239.615,4361.282,4338.846,16
4226.795,4234.103,4236.41,4279.231,4397.308,4375.897,4319.615,3991.667,4021.282,4334.615,4324.872,4248.077,4354.359,4341.41,16
4220.641,4237.308,4232.051,4276.026,4404.615,4382.436,4322.179,3995.641,3984.487,4340.513,4319.359,4243.59,4335.385,4334.359,16
4237.051,4257.821,4235.385,4277.179,4406.667,4377.821,4311.795,4012.308,4001.538,4339.615,4320.641,4244.615,4344.487,4339.615,16
4231.923,4223.333,4228.077,4270.128,4400.513,4377.692,4309.872,3986.282,3993.205,4333.974,4320.385,4246.026,4345.897,4335.128,16
4238.462,4208.462,4237.949,4273.846,4400.641,4374.359,4305.256,3983.846,3982.308,4331.923,4323.59,4255.513,4347.564,4348.462,16
4226.667,4197.308,4241.026,4272.564,4405.128,4378.974,4304.744,4169.615,4166.667,4327.308,4332.179,4261.026,4349.744,4350.128,16
4232.179,4216.795,4243.974,4279.615,4402.692,4379.231,4304.103,4274.744,4261.538,4315.641,4338.846,4262.821,4367.692,4353.077,16
4226.41,4206.154,4239.615,4265.256,4403.59,4384.872,4308.846,4201.795,4205.897,4286.795,4336.795,4269.103,4364.487,4351.923,16
4224.487,4208.974,4239.359,4256.154,4404.103,4379.487,4302.436,4191.282,4201.41,4275.0,4342.564,4285.513,4358.59,4351.923,16
4223.205,4217.564,4238.718,4261.026,4405.128,4382.821,4309.487,4257.436,4230.513,4265.641,4342.949,4283.974,4359.744,4347.821,16
4219.231,4215.641,4235.769,4261.026,4404.744,4390.0,4317.949,4156.154,4193.205,4263.846,4335.769,4274.615,4373.077,4348.974,16
4223.462,4224.487,4243.974,4269.359,4404.487,4393.462,4318.59,4107.949,4249.487,4287.436,4333.077,4276.923,4373.59,4352.564,16
4214.744,4241.538,4239.872,4270.385,4407.308,4399.487,4322.564,4066.154,4145.769,4297.564,4327.821,4258.59,4369.487,4347.436,16
4225.0,4243.077,4240.897,4277.949,4408.59,4394.487,4319.103,3997.821,3968.718,4305.897,4322.564,4245.385,4358.718,4350.385,16
4214.615,4221.154,4232.179,4270.128,4402.949,4394.231,4322.949,3976.538,3968.59,4320.641,4321.923,4241.923,4351.282,4345.128,16
4235.641,4186.923,4241.667,4270.641,4407.308,4334.872,4355.641,4164.231,4144.615,4312.564,4342.179,4267.692,4351.667,4344.615,16
4235.128,4205.385,4244.872,4271.923,4403.205,4326.795,4347.949,4243.333,4278.462,4308.205,4350.128,4283.59,4363.846,4346.538,16
4233.462,4209.103,4244.359,4263.718,4403.974,4332.179,4353.59,4240.513,4211.41,4279.615,4343.333,4281.667,4363.333,4349.359,16
4227.436,4201.538,4239.615,4258.974,4405.641,4333.205,4357.436,4148.59,4169.359,4274.359,4341.154,4280.641,4372.308,4350.641,16
4225.641,4221.41,4239.359,4267.308,4405.385,4332.692,4357.564,4154.359,4278.333,4284.231,4343.462,4288.974,4371.026,4353.59,16
4221.154,4244.359,4234.103,4260.897,4406.41,4341.923,4361.667,4082.308,4144.615,4276.795,4331.538,4269.615,4365.897,4355.128,16
4235.0,4243.333,4242.821,4271.026,4407.949,4342.564,4365.256,3994.231,3968.974,4291.41,4322.692,4253.846,4366.538,4360.128,16
4216.667,4225.256,4237.308,4270.897,4408.974,4348.077,4375.385,3979.615,3974.231,4306.923,4325.513,4245.0,4365.641,4347.179,16
4218.846,4242.051,4243.846,4279.744,4409.615,4345.897,4371.41,4004.744,4025.0,4320.641,4331.41,4246.41,4360.128,4342.436,16
4209.487,4222.821,4238.205,4268.59,4407.051,4348.333,4372.949,3993.718,3993.333,4325.513,4324.872,4239.487,4359.744,4333.846,16
4226.538,4234.872,4241.923,4273.974,4401.667,4340.256,4368.59,4005.128,3986.923,4330.385,4325.385,4248.462,4358.718,4343.462,16
4223.59,4218.718,4237.051,4268.462,4402.692,4342.051,4372.179,3985.897,3996.026,4327.179,4322.051,4247.949,4339.615,4338.59,16
4240.513,4226.923,4240.0,4276.41,4404.872,4330.897,4360.128,3993.462,4007.692,4330.128,4325.769,4250.385,4344.103,4344.487,16
4227.179,4210.513,4233.59,4273.974,4402.436,4327.051,4357.436,4148.718,4052.179,4322.949,4331.795,4259.231,4343.974,4336.667,16
4234.103,4211.667,4241.923,4276.282,4402.179,4326.795,4355.769,4223.462,4075.128,4314.744,4340.897,4269.744,4344.744,4339.615,16
4235.769,4198.205,4242.692,4273.718,4405.513,4332.564,4357.308,4190.0,4173.974,4315.897,4345.769,4274.744,4336.923,4339.359,16
4237.436,4214.231,4242.821,4275.513,4403.59,4329.615,4355.256,4211.923,4256.154,4310.769,4349.231,4284.103,4349.487,4345.128,16
4230.769,4211.538,4242.564,4264.615,4406.282,4336.282,4357.179,4244.103,4212.564,4285.256,4347.308,4284.103,4362.051,4349.359,16
4226.667,4200.0,4243.462,4263.59,4407.821,4334.615,4350.769,4153.974,4181.282,4285.0,4345.0,4284.872,4371.923,4354.872,16
4218.974,4213.077,4242.436,4271.154,4407.179,4334.359,4356.026,4142.179,4271.026,4287.564,4338.974,4283.974,4370.0,4356.41,16
4209.872,4234.872,4236.154,4263.333,4408.462,4341.667,4366.538,4076.026,4132.949,4273.846,4331.282,4268.718,4373.205,4353.462,16
4222.564,4239.487,4243.333,4269.359,4408.59,4343.59,4368.846,3988.846,3964.872,4289.615,4329.359,4265.897,4377.051,4356.41,16
4212.436,4239.359,4239.359,4272.692,4405.256,4348.333,4373.59,3979.231,3976.282,4308.333,4325.256,4256.282,4375.641,4351.154,16
4224.744,4259.615,4244.872,4281.923,4405.769,4344.231,4370.385,4015.128,4031.154,4319.359,4327.436,4251.154,4365.385,4351.923,16
4218.59,4238.333,4237.436,4265.0,4407.564,4349.231,4374.103,3999.231,3994.359,4326.026,4327.564,4244.744,4357.051,4340.769,16
4224.615,4231.667,4238.846,4272.821,4403.333,4339.872,4367.308,3989.103,3978.846,4341.41,4326.538,4247.949,4350.769,4339.872,16
4219.359,4196.795,4231.154,4274.872,4400.897,4338.462,4369.487,3996.154,4000.897,4336.41,4319.103,4241.538,4338.462,4330.513,16
4240.641,4211.41,4236.795,4279.872,4402.308,4332.692,4358.846,4017.308,4017.692,4329.231,4323.59,4246.923,4341.538,4336.795,16
4222.308,4211.282,4231.154,4271.923,4403.59,4332.051,4353.333,4021.923,3982.692,4327.436,4328.205,4246.41,4335.897,4329.103,16
4228.59,4216.154,4237.179,4276.282,4403.846,4323.718,4349.103,4040.513,3985.256,4324.872,4337.179,4252.308,4342.436,4338.333,16
4228.59,4196.282,4237.308,4270.128,4405.128,4325.897,4353.59,4175.385,4168.718,4319.487,4344.103,4270.385,4346.795,4339.872,16
4233.846,4222.436,4246.667,4272.179,4404.231,4328.077,4352.051,4265.641,4278.333,4313.077,4350.385,4284.615,4359.615,4341.923,16
4229.615,4231.026,4247.692,4265.0,4408.077,4337.949,4356.923,4208.205,4197.436,4283.59,4348.205,4280.641,4358.59,4342.564,16
4230.769,4224.359,4242.821,4262.821,4408.077,4335.128,4356.538,4173.077,4183.718,4272.821,4345.641,4286.282,4365.128,4352.179,16
4222.821,4213.846,4240.256,4264.487,4405.897,4335.385,4362.436,4241.795,4276.667,4275.769,4338.974,4289.231,4372.564,4354.872,16
4215.897,4211.923,4240.513,4263.718,4406.923,4338.974,4365.256,4100.897,4124.487,4274.744,4333.333,4275.385,4378.462,4352.179,16
4223.077,4220.897,4247.179,4270.769,4408.462,4343.59,4364.744,3966.154,3988.205,4295.769,4332.179,4269.872,4370.641,4354.359,16
4213.718,4232.564,4240.385,4270.769,4407.051,4349.231,4371.538,3979.231,3996.41,4307.564,4328.846,4255.0,4366.923,4353.333,16
4224.487,4234.615,4245.897,4284.103,4407.308,4340.385,4372.692,4024.231,4026.667,4310.897,4328.718,4247.564,4362.436,4352.692,16
4216.41,4228.333,4239.872,4273.59,4407.436,4338.718,4376.795,3990.769,3989.744,4318.333,4324.744,4240.769,4357.692,4335.128,16
4224.615,4266.41,4239.359,4275.128,4402.949,4334.615,4369.615,3987.051,3982.949,4339.231,4324.359,4244.231,4351.282,4336.41,16
4223.333,4233.846,4233.462,4267.949,4400.897,4338.59,4369.487,3994.744,4001.41,4340.641,4318.462,4242.564,4337.308,4333.974,16
4242.436,4212.051,4238.462,4279.744,4402.564,4327.051,4360.385,4017.564,4020.128,4338.077,4324.487,4254.615,4336.923,4338.59,16
4220.641,4201.026,4229.744,4276.538,4403.462,4324.872,4363.077,4039.487,3978.462,4337.179,4328.462,4251.538,4334.744,4327.308,16
4230.641,4223.59,4240.641,4276.41,4402.949,4324.872,4359.615,4063.59,3989.487,4332.436,4333.974,4256.795,4344.615,4340.769,16
4231.026,4207.179,4242.821,4270.897,4401.923,4331.41,4357.949,4184.872,4182.821,4318.718,4342.821,4280.641,4346.41,4348.077,16
4236.538,4216.923,4247.179,4279.487,4401.282,4325.385,4353.205,4263.077,4281.154,4302.179,4347.436,4292.179,4354.487,4350.128,16
4226.282,4208.333,4243.974,4266.41,4405.256,4330.513,4358.205,4200.385,4186.538,4280.641,4341.026,4278.077,4354.103,4344.359,16
4230.0,4229.487,4243.974,4260.256,4406.923,4332.051,4357.308,4192.564,4187.179,4276.282,4350.128,4287.692,4360.128,4351.282,16
4223.718,4241.41,4240.385,4264.872,4409.615,4336.41,4363.59,4272.051,4282.949,4265.641,4351.026,4292.692,4361.923,4351.923,16
4219.103,4222.436,4241.795,4269.359,4409.487,4333.077,4364.231,4103.846,4103.333,4271.538,4334.103,4269.744,4372.051,4353.205,16
4225.128,4212.692,4245.128,4276.026,4407.308,4334.744,4368.205,3957.692,3954.103,4299.231,4326.795,4260.0,4370.513,4355.769,16
4217.051,4234.744,4237.308,4275.385,4406.667,4341.538,4377.051,3982.949,3984.231,4300.385,4329.103,4255.897,4364.615,4347.949,16
4223.59,4238.205,4245.513,4282.308,4407.179,4335.385,4374.615,4030.641,4034.359,4306.282,4329.231,4250.385,4355.0,4341.667,16
4216.026,4216.282,4239.231,4272.821,4402.692,4336.667,4378.846,3988.462,3987.179,4315.641,4326.923,4235.641,4355.513,4333.205,16
4227.564,4245.385,4237.436,4279.487,4400.256,4333.205,4377.949,3981.41,3979.872,4326.667,4329.744,4238.718,4355.256,4337.051,16
4226.154,4249.615,4233.205,4272.308,4402.308,4331.41,4379.231,4001.41,4004.231,4329.103,4322.436,4242.564,4346.282,4333.205,16
4240.769,4255.385,4239.744,4276.41,4403.462,4321.41,4368.718,4019.359,4019.231,4331.282,4322.051,4248.205,4342.564,4342.436,16
4225.641,4215.897,4231.026,4271.538,4403.846,4329.231,4370.128,3976.026,3975.0,4329.487,4321.282,4241.923,4336.923,4335.256,16
4237.308,4204.615,4240.513,4278.462,4405.385,4326.667,4365.513,4001.026,4002.436,4328.077,4329.231,4255.0,4345.897,4345.897,16
4225.0,4202.436,4240.513,4270.897,4408.718,4321.667,4365.513,4194.231,4194.359,4322.564,4339.487,4273.462,4345.769,4346.282,16
4229.231,4235.513,4247.564,4276.026,4411.41,4318.462,4363.077,4280.897,4278.205,4308.205,4343.718,4280.0,4357.949,4348.846,16
4226.41,4224.103,4244.744,4267.308,4413.333,4330.128,4367.692,4183.333,4181.41,4282.179,4341.282,4276.282,4361.282,4346.41,16
4237.308,4226.154,4245.128,4267.051,4406.282,4323.718,4362.179,4195.513,4195.256,4277.436,4348.718,4295.0,4367.436,4357.436,16
4224.744,4231.795,4236.667,4258.333,4403.974,4327.179,4368.846,4276.667,4276.538,4263.718,4342.949,4294.359,4360.256,4355.128,16
4221.282,4233.846,4234.872,4257.692,4407.821,4335.513,4372.051,4088.205,4086.923,4265.641,4327.564,4263.59,4360.769,4352.692,16
4226.795,4223.59,4245.769,4269.359,4407.821,4339.231,4376.538,3953.462,3953.718,4291.154,4323.333,4249.103,4368.077,4355.256,16
4218.333,4241.923,4247.308,4271.538,4406.026,4334.103,4381.41,3986.795,3988.846,4297.308,4328.718,4247.564,4376.667,4351.923,16
4213.333,4244.615,4249.103,4275.128,4408.846,4331.538,4381.923,4029.231,4031.282,4306.538,4330.513,4247.564,4362.308,4338.462,16
4208.333,4219.231,4240.256,4265.769,4407.821,4338.846,4383.846,3984.231,3983.718,4322.821,4327.821,4240.641,4358.077,4327.436,16
4230.256,4226.154,4238.59,4275.513,4402.308,4331.026,4378.718,3987.821,3982.692,4334.231,4328.077,4251.154,4353.974,4338.59,16
4224.231,4225.513,4230.513,4271.667,4401.795,4326.538,4381.41,3999.487,4005.769,4332.051,4319.744,4252.308,4342.564,4339.615,16
4230.897,4243.077,4236.538,4274.487,4403.59,4317.179,4370.513,4021.154,4020.256,4337.308,4325.385,4253.59,4343.205,4345.128,16
4222.821,4214.744,4233.974,4268.462,4403.077,4319.615,4365.128,4014.103,3970.385,4326.795,4332.692,4246.154,4343.462,4332.564,16
4246.795,4205.897,4243.846,4277.564,4403.462,4320.641,4360.513,4055.641,4008.462,4318.974,4336.41,4254.359,4346.923,4341.154,16
4239.231,4199.487,4239.744,4272.692,4406.282,4327.821,4365.385,4187.179,4205.0,4322.564,4336.923,4270.128,4345.513,4342.949,16
4245.513,4239.487,4246.026,4275.513,4408.077,4321.154,4361.026,4273.077,4276.026,4309.615,4348.077,4283.333,4359.744,4347.692,16
4237.564,4224.231,4242.821,4262.179,4408.462,4324.744,4362.308,4211.282,4181.026,4287.179,4348.974,4280.256,4360.513,4345.385,16
4239.487,4212.821,4248.846,4264.615,4404.872,4325.385,4359.487,4096.282,4205.897,4297.692,4341.667,4283.974,4368.59,4356.538,16
4217.821,4205.769,4243.974,4258.333,4406.538,4332.949,4366.538,4070.641,4258.077,4280.0,4330.897,4276.538,4376.667,4354.615,16
4216.41,4220.897,4242.051,4262.564,4406.154,4328.077,4364.872,4023.077,4101.41,4266.667,4331.923,4271.923,4387.564,4358.718,16
4221.538,4226.538,4244.487,4275.513,4403.846,4332.564,4371.795,4005.128,4026.538,4292.308,4333.59,4270.641,4375.513,4359.615,16
4220.769,4244.231,4244.744,4280.513,4406.41,4340.641,4377.564,3981.41,4020.769,4305.256,4329.872,4256.282,4368.077,4353.718,16
4225.385,4246.026,4248.59,4276.41,4409.487,4342.051,4377.308,4010.385,4010.256,4308.077,4328.333,4252.308,4364.359,4347.821,16
4220.641,4249.359,4239.744,4266.667,4404.231,4341.282,4379.744,4003.974,3981.41,4321.282,4325.641,4247.564,4360.641,4338.205,16
4229.744,4253.333,4238.718,4279.872,4399.615,4331.154,4375.385,3987.692,3993.59,4341.667,4325.769,4246.282,4347.308,4334.359,16
4229.872,4207.051,4233.077,4270.897,4403.462,4328.205,4373.077,4002.436,3997.949,4337.949,4324.359,4246.538,4343.846,4333.333,16
4240.256,4203.718,4237.564,4269.872,4408.333,4324.872,4363.462,4020.769,4016.923,4336.026,4326.282,4254.744,4342.564,4344.359,16
4220.513,4208.59,4233.077,4268.077,4405.0,4329.744,4362.051,3970.0,3969.231,4333.718,4323.846,4244.103,4330.128,4336.154,16
4238.205,4217.436,4240.385,4277.692,4400.769,4326.026,4356.795,4026.282,4017.564,4328.333,4333.974,4252.179,4334.615,4341.538,16
4236.154,4193.974,4236.154,4268.59,4401.154,4327.821,4363.462,4204.872,4212.564,4323.974,4342.564,4270.513,4343.462,4337.564,16
4240.769,4224.103,4244.744,4275.385,4403.974,4321.795,4359.487,4278.205,4267.692,4313.846,4345.128,4282.821,4356.282,4344.359,16
4225.256,4226.026,4239.744,4268.333,4408.205,4328.59,4357.179,4185.256,4180.128,4293.59,4341.41,4280.385,4355.0,4341.538,16
4232.949,4233.333,4243.205,4272.949,4407.692,4328.205,4356.538,4145.769,4214.231,4294.103,4341.282,4285.0,4367.692,4351.154,16
4220.641,4224.744,4236.154,4263.59,4408.718,4336.154,4369.231,4155.897,4246.667,4279.615,4332.436,4277.051,4378.333,4350.897,16
4225.385,4218.333,4235.769,4263.077,4406.667,4333.077,4364.103,4035.513,4111.41,4276.154,4332.308,4273.974,4385.897,4356.667,16
4220.256,4193.59,4236.154,4266.667,4403.846,4337.436,4368.205,3980.769,4062.436,4295.128,4333.846,4269.744,4375.128,4355.897,16
4213.718,4216.282,4239.615,4272.564,4404.231,4338.718,4375.769,3989.487,4030.897,4306.667,4331.154,4253.718,4371.923,4355.128,16
4217.821,4231.41,4243.974,4275.897,4406.154,4339.231,4377.179,4019.615,4000.256,4310.256,4328.846,4246.026,4362.436,4347.692,16
4218.974,4226.795,4236.795,4271.667,4407.051,4339.872,4375.641,3990.641,3984.103,4319.615,4328.462,4242.692,4361.795,4338.59,16
4225.128,4235.256,4238.077,4279.231,4408.205,4334.231,4372.308,3986.667,3998.974,4337.179,4327.308,4245.641,4350.256,4333.205,16
4228.974,4244.487,4234.744,4272.821,4406.154,4333.462,4371.41,4005.0,3996.795,4334.487,4321.538,4241.667,4337.436,4325.897,16
4246.538,4248.205,4237.436,4278.333,4402.821,4326.923,4361.795,4017.821,4017.692,4332.949,4323.077,4243.974,4330.128,4337.821,16
4231.41,4210.256,4231.282,4274.359,4404.103,4331.154,4363.846,3965.385,3967.051,4334.359,4326.026,4242.051,4328.974,4335.513,16
4240.641,4211.923,4240.128,4277.692,4406.667,4330.897,4358.59,4031.154,4028.59,4335.641,4338.462,4259.359,4341.282,4341.026,16
4229.231,4210.385,4238.846,4270.897,4403.333,4330.641,4355.641,4223.846,4226.795,4328.333,4345.128,4276.538,4348.59,4338.974,16
4234.615,4233.718,4246.923,4279.872,4404.231,4324.872,4352.308,4271.282,4270.641,4307.692,4345.897,4281.538,4360.128,4351.154,16
4218.59,4222.308,4236.538,4265.385,4409.359,4332.692,4358.974,4166.538,4165.256,4288.333,4344.872,4277.821,4360.385,4349.615,16
4229.103,4233.462,4239.103,4266.026,4406.795,4330.0,4356.538,4221.154,4221.795,4289.744,4349.872,4297.564,4371.154,4353.846,16
4218.333,4227.051,4239.487,4258.462,4404.872,4339.487,4362.179,4258.077,4260.128,4268.205,4337.564,4290.0,4374.359,4351.282,16
4225.897,4244.615,4247.179,4266.667,4407.949,4339.615,4358.462,4046.41,4046.538,4270.128,4330.0,4267.564,4377.949,4365.256,16
4223.59,4234.744,4241.41,4270.128,4411.154,4344.103,4367.692,3952.821,3951.026,4295.769,4330.513,4257.949,4371.538,4362.179,16
4224.872,4229.872,4242.564,4276.154,4409.359,4342.692,4369.487,4001.41,4002.179,4304.231,4331.154,4254.359,4369.231,4347.692,16
4218.205,4216.154,4244.744,4277.179,4407.949,4341.795,4367.821,4027.051,4027.949,4306.41,4330.0,4244.359,4357.564,4335.769,16
4211.795,4223.974,4237.051,4272.436,4406.41,4343.333,4371.154,3978.077,3977.051,4320.128,4331.282,4235.769,4359.103,4337.821,16
4221.026,4226.41,4239.231,4284.872,4407.308,4340.385,4374.615,3988.718,3988.974,4330.641,4326.923,4240.641,4349.103,4335.0,16
4230.256,4223.333,4236.154,4281.154,4406.282,4333.974,4369.487,4006.923,4008.205,4319.487,4319.744,4238.846,4339.103,4327.179,16
4244.872,4239.359,4236.923,4274.487,4403.462,4328.462,4353.59,4015.769,4015.128,4319.615,4322.179,4242.051,4333.462,4337.051,16
4231.538,4214.744,4236.026,4266.41,4405.128,4337.308,4351.154,3962.692,3962.821,4325.769,4321.923,4240.385,4331.154,4336.795,16
4244.103,4201.795,4244.359,4278.462,4409.359,4332.692,4347.308,4041.923,4042.051,4329.872,4332.436,4256.538,4341.026,4345.513,16
4233.462,4195.769,4233.59,4272.179,4407.564,4330.897,4347.436,4234.744,4227.949,4326.026,4343.205,4273.718,4354.103,4344.872,16
4234.872,4222.436,4243.846,4271.538,4406.282,4332.308,4345.385,4265.128,4256.41,4306.667,4344.744,4281.026,4367.179,4353.333,16
4217.821,4202.051,4246.41,4263.333,4410.385,4339.359,4352.821,4163.333,4179.744,4289.487,4342.179,4281.538,4366.154,4347.179,16
4231.026,4214.103,4248.974,4274.872,4406.667,4335.385,4349.487,4230.769,4225.641,4293.59,4352.564,4300.256,4370.641,4354.872,16
4220.641,4224.103,4236.154,4264.615,4405.128,4347.949,4355.513,4247.949,4226.026,4271.026,4342.564,4287.692,4364.615,4351.538,16
4228.846,4241.41,4241.923,4267.821,4409.359,4344.744,4351.282,4045.0,4148.462,4270.897,4329.359,4271.667,4375.256,4358.205,16
4220.513,4228.974,4244.487,4268.077,4409.615,4347.436,4361.282,3970.769,4139.615,4289.872,4326.667,4265.513,4382.564,4355.256,16
4224.231,4245.897,4246.795,4275.256,4404.615,4345.513,4368.718,4008.974,4045.256,4296.154,4330.769,4253.205,4375.128,4349.615,16
4223.846,4230.769,4243.718,4277.436,4406.538,4347.564,4373.205,4018.462,3978.333,4306.923,4327.821,4241.41,4355.256,4337.308,16
4222.564,4222.564,4238.846,4277.564,4409.103,4347.564,4370.128,3977.949,3990.128,4330.641,4326.026,4244.359,4359.359,4336.667,16
4227.692,4221.154,4236.154,4282.949,4406.282,4341.282,4369.359,3993.462,4004.231,4343.462,4327.949,4248.718,4348.846,4334.487,16
4236.154,4227.436,4232.436,4274.231,4405.385,4333.718,4367.436,4000.641,3989.231,4330.256,4328.718,4240.641,4345.0,4333.59,16
4244.359,4237.692,4235.897,4273.205,4408.718,4329.359,4357.821,4024.103,4015.641,4321.282,4330.897,4246.282,4346.41,4340.897,16
4231.667,4213.59,4233.846,4272.821,4407.179,4331.795,4357.564,4005.513,3963.205,4318.205,4329.359,4250.0,4342.692,4336.154,16
4241.026,4200.256,4240.769,4283.333,4405.385,4327.179,4352.564,4082.436,4051.667,4318.205,4336.282,4265.513,4340.0,4342.692,16
4230.769,4192.308,4238.333,4276.282,4404.231,4328.333,4354.231,4220.897,4236.282,4314.744,4341.538,4277.051,4344.487,4340.897,16
4242.564,4221.41,4246.795,4277.179,4407.179,4326.795,4355.256,4264.615,4247.949,4302.821,4342.564,4280.897,4355.513,4347.179,16
4230.256,4216.923,4240.385,4266.923,4411.282,4332.051,4357.564,4175.513,4181.154,4295.641,4339.872,4277.949,4360.256,4343.333,16
4233.333,4229.872,4247.949,4275.769,4408.974,4331.026,4354.872,4141.795,4230.128,4299.487,4340.0,4285.256,4375.897,4353.846,16
4216.026,4218.205,4240.256,4262.692,4408.846,4342.821,4366.154,4119.231,4215.385,4270.385,4329.231,4272.308,4378.333,4355.385,16
4230.385,4237.692,4242.436,4267.949,4409.744,4339.231,4361.154,4042.436,4169.103,4270.513,4331.026,4272.051,4376.41,4365.641,16
4222.564,4232.949,4238.974,4269.359,4408.718,4345.128,4367.308,4020.0,4173.718,4295.128,4335.0,4267.179,4370.769,4357.179,16
4222.821,4228.59,4245.769,4275.385,4406.667,4345.769,4370.641,4000.897,4047.179,4304.615,4333.333,4253.718,4372.051,4355.0,16
